1.000000	0.000000
1.000000	0.016667
1.000000	0.033333
1.000000	0.050000
1.000000	0.066667
1.000000	0.083333
1.000000	0.100000
1.000000	0.116667
1.000000	0.133333
1.000000	0.150000
1.000000	0.166667
1.000000	0.183333
0.976744	0.200000
0.953488	0.216667
0.953488	0.233333
0.953488	0.250000
0.953488	0.266667
0.930233	0.283333
0.930233	0.300000
0.930233	0.316667
0.930233	0.333333
0.930233	0.350000
0.930233	0.366667
0.930233	0.383333
0.930233	0.400000
0.930233	0.416667
0.930233	0.433333
0.930233	0.450000
0.930233	0.466667
0.930233	0.483333
0.930233	0.500000
0.930233	0.516667
0.930233	0.533333
0.930233	0.550000
0.930233	0.566667
0.930233	0.583333
0.930233	0.600000
0.906977	0.616667
0.906977	0.633333
0.906977	0.650000
0.860465	0.666667
0.860465	0.683333
0.860465	0.700000
0.860465	0.716667
0.790698	0.733333
0.790698	0.750000
0.790698	0.766667
0.790698	0.783333
0.790698	0.800000
0.790698	0.816667
0.767442	0.833333
0.744186	0.850000
0.744186	0.866667
0.744186	0.883333
0.720930	0.900000
0.720930	0.916667
0.720930	0.933333
0.720930	0.950000
0.720930	0.966667
0.720930	0.983333
0.720930	1.000000
0.720930	1.016667
0.720930	1.033333
0.720930	1.050000
0.720930	1.066667
0.697674	1.083333
0.697674	1.100000
0.697674	1.116667
0.697674	1.133333
0.697674	1.150000
0.697674	1.166667
0.697674	1.183333
0.697674	1.200000
0.697674	1.216667
0.697674	1.233333
0.697674	1.250000
0.697674	1.266667
0.697674	1.283333
0.674419	1.300000
0.674419	1.316667
0.674419	1.333333
0.651163	1.350000
0.651163	1.366667
0.651163	1.383333
0.604651	1.400000
0.604651	1.416667
0.604651	1.433333
0.581395	1.450000
0.581395	1.466667
0.581395	1.483333
0.581395	1.500000
0.581395	1.516667
0.581395	1.533333
0.581395	1.550000
0.581395	1.566667
0.581395	1.583333
0.581395	1.600000
0.581395	1.616667
0.581395	1.633333
0.581395	1.650000
0.581395	1.666667
0.581395	1.683333
0.581395	1.700000
0.581395	1.716667
0.581395	1.733333
0.581395	1.750000
0.581395	1.766667
0.581395	1.783333
0.581395	1.800000
0.581395	1.816667
0.581395	1.833333
0.581395	1.850000
0.581395	1.866667
0.581395	1.883333
0.581395	1.900000
0.581395	1.916667
0.581395	1.933333
0.581395	1.950000
0.581395	1.966667
0.581395	1.983333
0.581395	2.000000
0.581395	2.016667
0.581395	2.033333
0.581395	2.050000
0.581395	2.066667
0.581395	2.083333
0.581395	2.100000
0.581395	2.116667
0.581395	2.133333
0.581395	2.150000
0.581395	2.166667
0.581395	2.183333
0.581395	2.200000
0.581395	2.216667
0.581395	2.233333
0.581395	2.250000
0.581395	2.266667
0.581395	2.283333
0.581395	2.300000
0.581395	2.316667
0.558140	2.333333
0.558140	2.350000
0.558140	2.366667
0.511628	2.383333
0.511628	2.400000
0.511628	2.416667
0.511628	2.433333
0.511628	2.450000
0.511628	2.466667
0.511628	2.483333
0.511628	2.500000
0.511628	2.516667
0.511628	2.533333
0.511628	2.550000
0.511628	2.566667
0.511628	2.583333
0.511628	2.600000
0.511628	2.616667
0.511628	2.633333
0.511628	2.650000
0.511628	2.666667
0.488372	2.683333
0.488372	2.700000
0.488372	2.716667
0.465116	2.733333
0.465116	2.750000
0.465116	2.766667
0.465116	2.783333
0.465116	2.800000
0.465116	2.816667
0.465116	2.833333
0.465116	2.850000
0.465116	2.866667
0.465116	2.883333
0.441860	2.900000
0.441860	2.916667
0.441860	2.933333
0.441860	2.950000
0.418605	2.966667
0.418605	2.983333
0.418605	3.000000
0.418605	3.016667
0.418605	3.033333
0.395349	3.050000
0.395349	3.066667
0.395349	3.083333
0.395349	3.100000
0.395349	3.116667
0.395349	3.133333
0.372093	3.150000
0.372093	3.166667
0.372093	3.183333
0.372093	3.200000
0.372093	3.216667
0.372093	3.233333
0.372093	3.250000
0.348837	3.266667
0.348837	3.283333
0.348837	3.300000
0.348837	3.316667
0.348837	3.333333
0.348837	3.350000
0.348837	3.366667
0.348837	3.383333
0.348837	3.400000
0.348837	3.416667
0.348837	3.433333
0.348837	3.450000
0.348837	3.466667
0.348837	3.483333
0.348837	3.500000
0.348837	3.516667
0.348837	3.533333
0.348837	3.550000
0.348837	3.566667
0.348837	3.583333
0.348837	3.600000
0.348837	3.616667
0.348837	3.633333
0.348837	3.650000
0.348837	3.666667
0.348837	3.683333
0.348837	3.700000
0.348837	3.716667
0.348837	3.733333
0.348837	3.750000
0.348837	3.766667
0.348837	3.783333
0.348837	3.800000
0.348837	3.816667
0.348837	3.833333
0.348837	3.850000
0.348837	3.866667
0.348837	3.883333
0.348837	3.900000
0.348837	3.916667
0.348837	3.933333
0.348837	3.950000
0.348837	3.966667
0.348837	3.983333
0.325581	4.000000
0.325581	4.016667
0.325581	4.033333
0.325581	4.050000
0.325581	4.066667
0.325581	4.083333
0.325581	4.100000
0.325581	4.116667
0.325581	4.133333
0.325581	4.150000
0.325581	4.166667
0.325581	4.183333
0.325581	4.200000
0.302326	4.216667
0.302326	4.233333
0.302326	4.250000
0.302326	4.266667
0.302326	4.283333
0.302326	4.300000
0.302326	4.316667
0.302326	4.333333
0.302326	4.350000
0.302326	4.366667
0.302326	4.383333
0.302326	4.400000
0.302326	4.416667
0.302326	4.433333
0.302326	4.450000
0.302326	4.466667
0.302326	4.483333
0.302326	4.500000
0.302326	4.516667
0.302326	4.533333
0.302326	4.550000
0.302326	4.566667
0.302326	4.583333
0.302326	4.600000
0.302326	4.616667
0.302326	4.633333
0.302326	4.650000
0.302326	4.666667
0.302326	4.683333
0.302326	4.700000
0.302326	4.716667
0.302326	4.733333
0.302326	4.750000
0.302326	4.766667
0.302326	4.783333
0.279070	4.800000
0.279070	4.816667
0.279070	4.833333
0.279070	4.850000
0.279070	4.866667
0.279070	4.883333
0.279070	4.900000
0.279070	4.916667
0.279070	4.933333
0.279070	4.950000
0.279070	4.966667
0.279070	4.983333
0.279070	5.000000
0.279070	5.016667
0.279070	5.033333
0.255814	5.050000
0.255814	5.066667
0.255814	5.083333
0.255814	5.100000
0.255814	5.116667
0.255814	5.133333
0.255814	5.150000
0.255814	5.166667
0.255814	5.183333
0.255814	5.200000
0.255814	5.216667
0.255814	5.233333
0.255814	5.250000
0.255814	5.266667
0.255814	5.283333
0.255814	5.300000
0.255814	5.316667
0.255814	5.333333
0.255814	5.350000
