1.000000	1.000000
2.000000	0.967033
3.000000	0.857143
4.000000	0.615385
5.000000	0.428571
6.000000	0.238095
7.000000	0.139194
8.000000	0.106227
9.000000	0.073260
10.000000	0.051282
11.000000	0.043956
12.000000	0.021978
13.000000	0.018315
14.000000	0.018315
15.000000	0.018315
16.000000	0.014652
17.000000	0.014652
18.000000	0.014652
19.000000	0.014652
